county_name,precinct_name,election_1,election_2,assignment
Winona,Winona W-4 P-1,371,283,0
Winona,Winona W-4 P-2,329,296,0
Winona,Winona W-4 P-3,416,349,0
Winona,Winona W-4 P-4,553,519,0
Winona,Wiscoy Twp,96,87,0
Wright,Albertville,1110,2251,0
Wright,Albion Twp,212,479,0
Wright,Annandale,533,918,0
Wright,Buffalo P-1,1191,2088,0
Wright,Buffalo P-2,778,1351,0
Wright,Buffalo P-3,644,1078,0
Wright,Buffalo P-4,26,29,0
Wright,Buffalo Twp,253,801,0
Wright,Chatham Twp,232,513,0
Wright,Clearwater,234,615,0
Wright,Clearwater Twp,215,596,0
Wright,Cokato,354,857,0
Wright,Cokato Twp,125,535,0
Wright,Corinna Twp,418,1022,0
Wright,Dayton,11,16,0
Wright,Delano,1109,1847,0
Wright,Franklin Twp,477,1156,0
Wright,French Lake Twp,193,410,0
Wright,Hanover P-2,424,938,0
Wright,Hanover P-3,0,1,0
Wright,Howard Lake,247,614,0
Wright,Maple Lake,284,700,0
Wright,Maple Lake Twp P-1A,278,784,0
Wright,Maple Lake Twp P-1B,37,80,0
Wright,Marysville Twp,246,701,0
Wright,Middleville Twp,105,432,0
Wright,Monticello,2007,3534,0
Wright,Monticello Twp,468,1277,0
Wright,Montrose,411,1069,0
Wright,Otsego P-1A,1284,2836,0
Wright,Otsego P-2A,1043,2250,0
Wright,Otsego P-3,126,203,0
Wright,Rockford,731,1035,0
Wright,Rockford Twp,537,1274,0
Wright,Saint Michael P-1A,1077,2455,0
Wright,Saint Michael P-1B,1686,3218,0
Wright,Silver Creek Twp,409,1001,0
Wright,South Haven,26,40,0
Wright,Southside Twp,252,539,0
Wright,Stockholm Twp,94,365,0
Wright,Victor Twp,114,452,0
Wright,Waverly,197,482,0
Wright,Woodland Twp,136,432,0
Yellow Medicine,Burton Twp,26,58,0
Yellow Medicine,Canby,254,497,0
Yellow Medicine,Clarkfield,130,249,0
Yellow Medicine,Echo,20,96,0
Yellow Medicine,Echo Twp,11,68,0
Yellow Medicine,Florida Twp,14,44,0
Yellow Medicine,Fortier Twp,10,44,0
Yellow Medicine,Friendship Twp,33,91,0
Yellow Medicine,Granite Falls W-1,377,489,0
Yellow Medicine,Hammer Twp,29,80,0
Yellow Medicine,Hanley Falls,25,66,0
Yellow Medicine,Hazel Run,15,12,0
Yellow Medicine,Hazel Run Twp,29,79,0
Yellow Medicine,Lisbon Twp,32,81,0
Yellow Medicine,Minnesota Falls Twp,89,111,0
Yellow Medicine,Norman Twp,22,125,0
Yellow Medicine,Normania Twp,22,75,0
Yellow Medicine,Omro Twp,13,57,0
Yellow Medicine,Oshkosh Twp,31,87,0
Yellow Medicine,Porter,24,69,0
Yellow Medicine,Posen Twp,28,102,0
Yellow Medicine,Saint Leo,10,37,0
Yellow Medicine,Sandnes Twp,32,87,0
Yellow Medicine,Sioux Agency Twp,35,83,0
Yellow Medicine,Stony Run Twp,83,159,0
Yellow Medicine,Swede Prairie Twp,13,44,0
Yellow Medicine,Tyro Twp,19,77,0
Yellow Medicine,Wergeland Twp,24,81,0
Yellow Medicine,Wood Lake,51,138,0
Yellow Medicine,Wood Lake Twp,23,96,0
